Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,97,72,26.6,4.3,10.0,.426,0.0,0.2,.000,4.3,9.8,.433,.426,3.1,4.3,.718,1.6,4.9,6.5,1.0,0.4,1.7,1.7,2.9,11.6
6 seasons,,IND,NBA,,50,50,38.3,6.6,15.5,.426,0.0,0.3,.000,6.6,15.2,.434,.426,4.9,6.7,.728,2.0,7.7,9.8,1.5,0.5,2.4,2.6,3.8,18.1
4 seasons,,POR,NBA,,20,0,5.0,0.4,1.3,.269,0.0,0.1,.000,0.4,1.2,.292,.269,0.6,1.2,.522,0.6,0.8,1.3,0.1,0.0,0.5,0.1,1.1,1.3
2 seasons,,MIA,NBA,,11,10,25.4,3.4,8.6,.389,0.0,0.0,,3.4,8.6,.389,.389,2.5,3.5,.692,1.5,3.5,5.0,1.3,0.6,1.7,1.5,2.8,9.2
1 season,,BOS,NBA,,9,9,21.9,2.3,4.8,.488,0.0,0.0,,2.3,4.8,.488,.488,1.1,1.2,.909,1.7,2.6,4.2,0.9,0.2,1.8,0.9,3.8,5.8
1 season,,GSW,NBA,,7,3,12.0,2.6,4.6,.563,0.0,0.0,,2.6,4.6,.563,.563,0.9,1.1,.750,1.7,1.7,3.4,0.1,0.1,0.4,0.6,1.7,6.0
