Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,23,IND,NBA,PF,1,0,17:00,2,5,.400,0,0,,3,4,.750,0,7,0,0,0,1,1,7
2002-03,24,IND,NBA,PF,1,1,33:00,3,10,.300,0,0,,4,6,.667,4,10,0,2,4,2,2,10
2003-04,25,IND,NBA,PF,1,1,28:00,7,13,.538,0,0,,2,4,.500,2,9,2,1,0,2,0,16
2004-05,26,IND,NBA,PF,1,0,19:00,6,10,.600,0,0,,3,4,.750,1,5,2,1,1,1,1,15
2005-06,27,IND,NBA,PF,,,,,,,,,,,,,,,,,,,,
2006-07,28,IND,NBA,C,1,0,22:36,4,8,.500,0,0,,0,0,,3,7,1,0,2,1,1,8
