Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1996-97,18,POR,NBA,PF,2,4,-16.6,.000,.500,1.000,0.0,32.9,15.7,0.0,0.0,21.0,0.0,34.4,,-0.1,0.0,-0.1,-0.762,,-30.2,2.9,-27.3,0.0
1997-98,19,POR,NBA,PF,1,3,-5.3,.000,.333,.000,38.3,0.0,20.2,0.0,0.0,55.2,0.0,44.3,,-0.1,0.0,0.0,-0.617,,-27.5,17.8,-9.7,0.0
1998-99,20,POR,NBA,PF,9,55,12.1,.458,.000,1.200,18.4,20.1,19.2,3.4,0.0,4.5,11.6,15.6,,0.1,0.1,0.1,.103,,-2.8,0.9,-1.9,0.0
1999-00,21,POR,NBA,C,8,38,9.5,.401,.000,.818,6.7,16.6,11.7,4.4,0.0,6.5,0.0,19.2,,0.0,0.1,0.1,.089,,-4.9,1.6,-3.3,0.0
2000-01,22,IND,NBA,C,4,157,12.1,.449,.026,.256,8.2,27.3,17.6,7.8,0.0,4.4,13.9,15.0,,-0.1,0.2,0.2,.046,,-5.4,4.5,-0.9,0.0
2001-02,23,IND,NBA,PF,5,192,12.6,.497,.013,.316,4.0,18.7,11.8,5.0,1.1,2.9,13.9,25.1,,-0.1,0.4,0.3,.065,,-3.4,1.2,-2.2,0.0
2002-03,24,IND,NBA,PF,6,272,22.1,.568,.033,.707,9.6,34.2,21.6,3.2,0.6,6.0,13.0,23.4,,0.5,0.4,0.9,.164,,-2.2,1.8,-0.4,0.1
2003-04,25,IND,NBA,PF,16,604,19.4,.479,.015,.404,5.4,22.1,13.7,7.0,0.7,4.7,8.3,27.9,,0.7,1.2,1.8,.147,,-0.8,0.6,-0.2,0.3
2004-05,26,IND,NBA,PF,13,476,12.3,.429,.014,.341,5.2,20.7,12.9,14.0,0.8,5.7,12.9,28.4,,-1.0,1.0,0.0,.000,,-4.7,2.9,-1.8,0.0
2005-06,27,IND,NBA,PF,6,216,18.6,.587,.024,.631,5.6,20.3,13.2,10.4,0.8,5.3,19.5,30.2,,0.0,0.3,0.3,.074,,-2.7,2.0,-0.6,0.1
2008-09,30,MIA,NBA,C,6,162,21.6,.615,.000,.627,5.9,14.5,10.5,11.6,1.1,4.8,13.3,23.9,,0.4,0.2,0.6,.190,,0.7,1.8,2.4,0.2
2009-10,31,MIA,NBA,C,5,117,2.5,.223,.000,.159,9.9,20.7,14.9,6.9,1.8,7.2,12.9,21.5,,-0.7,0.2,-0.4,-0.168,,-12.6,4.9,-7.7,-0.2
2010-11,32,BOS,NBA,C,9,197,11.9,.543,.000,.256,9.8,13.6,11.8,6.4,0.5,6.9,14.3,13.6,,0.2,0.3,0.5,.120,,-1.5,4.3,2.8,0.2
2013-14,35,GSW,NBA,PF,7,84,18.4,.591,.000,.250,16.1,16.7,16.4,2.0,0.6,3.1,10.1,20.0,,0.2,0.0,0.2,.118,,-2.2,0.4,-1.8,0.0
