Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,18,POR,NBA,PF,2,0,2.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,1.0,.000,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0
1997-98,19,POR,NBA,PF,1,0,3.0,0.0,3.0,.000,0.0,1.0,.000,0.0,2.0,.000,.000,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
1998-99,20,POR,NBA,PF,9,0,6.1,0.4,1.1,.400,0.0,0.0,,0.4,1.1,.400,.400,0.7,1.3,.500,0.9,1.0,1.9,0.1,0.0,0.3,0.2,1.2,1.6
1999-00,21,POR,NBA,C,8,0,4.8,0.4,1.4,.273,0.0,0.0,,0.4,1.4,.273,.273,0.8,1.1,.667,0.3,0.6,0.9,0.1,0.0,0.4,0.0,1.1,1.5
2000-01,22,IND,NBA,C,4,4,39.3,4.3,9.8,.436,0.0,0.3,.000,4.3,9.5,.447,.436,1.3,2.5,.500,3.0,9.5,12.5,1.8,0.0,2.5,1.8,3.3,9.8
2001-02,23,IND,NBA,PF,5,5,38.4,6.8,15.2,.447,0.0,0.2,.000,6.8,15.0,.453,.447,3.6,4.8,.750,1.2,6.4,7.6,1.0,0.8,1.6,2.8,4.8,17.2
2002-03,24,IND,NBA,PF,6,6,45.3,7.2,15.3,.467,0.0,0.5,.000,7.2,14.8,.483,.467,8.5,10.8,.785,4.0,13.5,17.5,0.7,0.5,3.0,3.0,3.7,22.8
2003-04,25,IND,NBA,PF,16,16,37.8,7.2,17.0,.423,0.0,0.3,.000,7.2,16.8,.429,.423,4.8,6.9,.700,1.8,7.3,9.1,1.2,0.5,2.3,1.8,3.3,19.2
2004-05,26,IND,NBA,PF,13,13,36.6,5.9,16.2,.365,0.0,0.2,.000,5.9,16.0,.370,.365,4.2,5.5,.750,1.6,6.4,8.0,2.2,0.5,2.6,2.8,3.7,16.0
2005-06,27,IND,NBA,PF,6,6,36.0,7.3,14.0,.524,0.0,0.3,.000,7.3,13.7,.537,.524,6.3,8.8,.717,1.5,6.0,7.5,1.7,0.5,2.3,4.3,4.7,21.0
2008-09,30,MIA,NBA,C,6,5,27.0,4.7,8.5,.549,0.0,0.0,,4.7,8.5,.549,.549,4.0,5.3,.750,1.2,3.3,4.5,1.5,0.5,1.5,1.7,3.0,13.3
2009-10,31,MIA,NBA,C,5,5,23.4,1.8,8.8,.205,0.0,0.0,,1.8,8.8,.205,.205,0.6,1.4,.429,2.0,3.6,5.6,1.0,0.8,2.0,1.4,2.6,4.2
2010-11,32,BOS,NBA,C,9,9,21.9,2.3,4.8,.488,0.0,0.0,,2.3,4.8,.488,.488,1.1,1.2,.909,1.7,2.6,4.2,0.9,0.2,1.8,0.9,3.8,5.8
2013-14,35,GSW,NBA,PF,7,3,12.0,2.6,4.6,.563,0.0,0.0,,2.6,4.6,.563,.563,0.9,1.1,.750,1.7,1.7,3.4,0.1,0.1,0.4,0.6,1.7,6.0
