Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,22,IND,NBA,C,4,157,,,,29%,71%,-6.7,6.6,2,2,3,9,,1,0,16,2,0,5
2001-02,23,IND,NBA,PF,5,192,,,5%,83%,12%,0.3,-1.3,3,2,9,8,,7,0,10,7,2,10
2002-03,24,IND,NBA,PF,6,272,,,,56%,44%,-3.6,37.8,2,7,9,11,,6,0,9,26,1,6
2003-04,25,IND,NBA,PF,16,604,,,,39%,61%,7.5,10.2,6,12,11,31,,6,0,45,40,10,22
2004-05,26,IND,NBA,PF,13,476,,,,88%,12%,-3.5,-1.7,9,7,20,21,,13,0,67,29,2,24
2005-06,27,IND,NBA,PF,6,216,,,,27%,73%,3.7,33.9,3,7,16,15,,10,0,23,24,5,4
2008-09,30,MIA,NBA,C,6,162,,,,,100%,3.1,3.6,3,3,4,12,,4,0,20,15,0,4
2009-10,31,MIA,NBA,C,5,117,,,,,100%,-14.1,-10.9,1,2,4,5,,2,0,14,4,1,4
2010-11,32,BOS,NBA,C,9,197,,,,7%,93%,19.0,32.7,1,3,4,23,2,2,0,17,7,3,8
2013-14,35,GSW,NBA,PF,7,84,,,1%,8%,91%,-33.1,-38.7,0,2,2,7,0,2,0,3,5,0,2
