Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,858,676,27398,4604,11112,.414,1252,3763,.333,3352,7349,.456,.471,2516,3154,.798,674,2654,3328,2634,1109,317,2141,2043,12976
4 seasons,,GSW,NBA,,179,178,6787,1186,2848,.416,355,1019,.348,831,1829,.454,.479,751,916,.820,187,596,783,896,245,80,554,453,3478
4 seasons,,SAS,NBA,,179,66,4056,575,1392,.413,169,565,.299,406,827,.491,.474,244,324,.753,97,451,548,315,205,54,313,358,1563
3 seasons,,IND,NBA,,169,162,5902,982,2397,.410,261,763,.342,721,1634,.441,.464,578,716,.807,109,548,657,458,201,77,407,436,2803
2 seasons,,CHA,NBA,,139,139,5234,979,2344,.418,239,712,.336,740,1632,.453,.469,561,702,.799,125,545,670,499,198,65,442,342,2758
1 season,,ATL,NBA,,80,78,2940,536,1261,.425,145,427,.340,391,834,.469,.483,233,297,.785,97,273,370,244,142,20,223,216,1450
1 season,,NJN,NBA,,77,40,1660,243,572,.425,52,155,.335,191,417,.458,.470,97,135,.719,41,167,208,140,86,14,130,166,635
1 season,,MIL,NBA,,26,13,712,97,272,.357,30,108,.278,67,164,.409,.412,50,60,.833,16,66,82,77,26,6,66,61,274
1 season,,LAC,NBA,,9,0,107,6,26,.231,1,14,.071,5,12,.417,.250,2,4,.500,2,8,10,5,6,1,6,11,15
