Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,22,NJN,NBA,SF,77,1660,,8%,84%,8%,,-5.1,+1.0,55,41,34,70,,16,,286,59,8,36
2001-02,23,SAS,NBA,SF,23,227,,4%,96%,,,-3.5,-11.3,7,12,4,17,,4,,23,8,1,4
2002-03,24,SAS,NBA,SG,80,2254,,63%,37%,,,+4.6,-3.4,78,48,50,86,,21,,401,76,22,53
2003-04,25,ATL,NBA,SF,80,2940,,2%,84%,14%,,-3.8,+3.8,123,68,32,96,,15,,522,124,24,51
2004-05,26,IND,NBA,SF,51,1806,,4%,94%,2%,,+4.0,+5.6,49,44,30,68,,18,,271,106,26,61
2005-06,27,IND,NBA,SG,81,2910,,51%,46%,3%,,+0.1,-6.5,79,71,53,82,,31,,506,142,23,76
2006-07,28,TOT,NBA,SF-SG,75,2479,,33%,46%,20%,1%,+2.6,+6.3,80,65,38,0,,0,,661,0,32,69
2006-07,28,IND,NBA,SG,37,1186,,69%,30%,1%,,-0.4,+3.8,38,25,18,37,,7,,265,52,14,27
2006-07,28,GSW,NBA,SF,38,1293,,,61%,38%,1%,+5.1,+8.4,42,40,20,61,,10,,396,68,18,42
2007-08,29,GSW,NBA,SF,73,2855,,,54%,43%,3%,+3.0,+3.7,95,62,40,84,,14,,683,130,28,65
2008-09,30,GSW,NBA,SF,59,2339,,3%,56%,40%,2%,-3.3,+1.6,130,72,27,61,,5,,841,141,14,54
2009-10,31,TOT,NBA,SG-PF,81,3129,,52%,13%,18%,17%,+1.7,+4.6,139,62,58,0,,0,,647,0,40,108
2009-10,31,GSW,NBA,PF,9,300,,,10%,78%,11%,-2.6,+1.2,14,6,6,6,,0,,93,16,1,10
2009-10,31,CHA,NBA,SG,72,2829,,57%,14%,12%,17%,+2.2,+2.1,125,56,52,66,,19,,554,161,39,98
2010-11,32,CHA,NBA,SG,67,2405,,61%,27%,8%,5%,-5.6,-2.8,99,61,49,51,,26,,530,120,21,78
2011-12,33,TOT,NBA,SF,47,1212,,23%,63%,12%,2%,+1.6,-3.0,61,24,18,0,,0,,262,0,9,22
2011-12,33,MIL,NBA,SF,26,712,,39%,59%,2%,,-4.5,-6.1,39,14,13,26,,8,,171,27,5,10
2011-12,33,SAS,NBA,SF,21,500,,,70%,26%,4%,+10.3,+2.9,22,10,5,23,,0,,91,22,4,12
2012-13,34,SAS,NBA,SF,55,1075,,,62%,36%,3%,+5.0,-2.5,43,14,20,41,,6,0,179,32,6,15
2013-14,35,LAC,NBA,SF,9,107,,,38%,53%,9%,+10.4,+3.4,3,1,2,2,0,0,0,12,0,0,0
