Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,119,9,1414,169,394,.429,49,135,.363,120,259,.463,.491,66,79,.835,37,174,211,203,63,12,116,135,453
2 seasons,,SAS,NBA,,98,9,1221,147,334,.440,41,113,.363,106,221,.480,.501,53,66,.803,29,154,183,170,56,9,102,112,388
1 season,,TOR,NBA,,21,0,193,22,60,.367,8,22,.364,14,38,.368,.433,13,13,1.000,8,20,28,33,7,3,14,23,65
