Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2012-13,25,SAS,NBA,SG,5,14,,65%,35%,,,18.1,10.9,0,0,0,1,0,0,0,4,0,0,0
2013-14,26,TOR,NBA,SF,1,4,74%,,26%,,,69.0,71.5,0,0,0,1,1,0,0,0,0,0,0
