Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,6,18,12.0,.410,.750,.500,13.2,18.8,16.1,15.9,0.0,0.0,0.0,12.8,,0.0,0.0,0.1,.155,,2.1,-1.1,1.0,0.0
1 season,,SAS,NBA,,5,14,17.0,.410,.750,.500,16.9,15.9,16.4,20.5,0.0,0.0,0.0,16.5,,0.0,0.0,0.1,.184,,5.3,-1.4,3.8,0.0
1 season,,TOR,NBA,,1,4,-5.4,,,,0.0,29.3,15.2,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.051,,-8.8,0.0,-8.8,0.0
