Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,22,SAS,NBA,PG,4,0,76,7,21,.333,3,8,.375,4,13,.308,.405,6,7,.857,3,5,8,2,2,1,2,6,23
2009-10,23,SAS,NBA,PG,10,8,344,46,102,.451,11,29,.379,35,73,.479,.505,31,37,.838,5,26,31,7,10,2,8,21,134
2010-11,24,SAS,NBA,PG,6,1,189,20,50,.400,4,15,.267,16,35,.457,.440,26,30,.867,5,25,30,14,9,2,8,15,70
2011-12,25,IND,NBA,PG,11,11,346,47,105,.448,15,40,.375,32,65,.492,.519,39,46,.848,9,16,25,32,13,3,22,21,148
2012-13,26,IND,NBA,PG,18,18,685,83,207,.401,34,95,.358,49,112,.438,.483,63,76,.829,5,62,67,77,22,4,40,41,263
2013-14,27,IND,NBA,PG,19,19,687,79,178,.444,28,77,.364,51,101,.505,.522,44,61,.721,13,58,71,57,23,4,28,43,230
2015-16,29,IND,NBA,PG,7,7,235,32,57,.561,13,27,.481,19,30,.633,.675,18,22,.818,6,13,19,15,6,1,8,16,95
