Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,75,2562,79%,21%,,,,+3.3,+12.3,67,26,25,73,3,15,2,480,87,12,36
4 seasons,,IND,NBA,,55,1953,93%,7%,,,,+6.3,+18.5,57,23,20,53,2,13,2,429,68,10,25
3 seasons,,SAS,NBA,,20,609,34%,66%,,,,-6.2,-7.6,10,3,5,20,1,2,0,51,19,2,11
