Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,23,IND,NBA,PG,80,2442,94%,6%,,,,+0.7,+1.6,187,48,35,96,,22,,1423,61,11,62
2002-03,24,IND,NBA,PG,73,2237,100%,,,,,+2.9,-1.5,145,31,16,78,,9,,1176,34,8,34
2003-04,25,IND,NBA,PG,52,1378,98%,2%,,,,+13.7,+10.8,84,17,9,57,,4,,662,10,1,21
2004-05,26,IND,NBA,PG,40,1301,87%,13%,,,,+4.0,+4.7,81,34,19,55,,11,,569,61,19,44
2005-06,27,IND,NBA,PG,42,1122,85%,15%,,,,0.0,-2.4,74,15,20,34,,16,,475,37,8,28
2006-07,28,IND,NBA,PG,72,2243,93%,7%,,,,-3.1,-0.2,125,47,28,72,,10,,1084,83,15,60
2007-08,29,IND,NBA,PG,39,1293,100%,,,,,-0.6,+1.5,85,34,11,32,,2,,760,34,5,30
2009-10,31,MEM,NBA,PG,38,589,91%,9%,,,,+0.4,+2.4,44,11,8,32,,4,,230,9,3,10
2011-12,33,UTA,NBA,PG,37,507,88%,12%,,,,-3.0,-4.2,40,10,2,17,,1,,256,7,3,8
2012-13,34,UTA,NBA,PG,66,1221,100%,,,,,+0.8,+1.4,78,22,6,34,,2,4,651,5,0,10
2013-14,35,UTA,NBA,PG,8,110,100%,,,,,-20.4,-12.8,8,0,1,6,0,0,0,47,0,0,2
