Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2001-02,23,IND,NBA,PG,80,2442,13.4,.446,.230,.245,3.7,9.9,6.9,42.8,3.0,1.2,24.3,20.7,,-1.3,2.9,1.7,.033,,-0.8,0.4,-0.5,0.9
2002-03,24,IND,NBA,PG,73,2237,13.4,.468,.299,.201,3.0,9.9,6.5,38.7,2.9,0.6,24.1,16.1,,0.6,3.1,3.7,.079,,-0.5,0.2,-0.3,1.0
2003-04,25,IND,NBA,PG,52,1378,16.4,.541,.559,.181,2.4,9.4,5.8,37.7,3.3,0.9,21.6,17.5,,1.9,2.5,4.4,.154,,2.3,0.5,2.8,1.7
2004-05,26,IND,NBA,PG,40,1301,18.6,.518,.299,.314,2.4,12.1,7.3,39.3,3.4,0.7,18.4,26.8,,0.8,2.0,2.8,.102,,2.7,1.0,3.7,1.9
2005-06,27,IND,NBA,PG,42,1122,12.1,.458,.181,.236,3.7,9.8,6.8,33.3,2.3,0.4,20.4,22.2,,-0.8,1.5,0.7,.031,,-1.8,0.5,-1.3,0.2
2006-07,28,IND,NBA,PG,72,2243,15.2,.465,.217,.269,3.0,9.5,6.2,38.5,2.7,0.8,16.7,23.8,,0.2,2.6,2.8,.060,,0.4,-0.2,0.3,1.3
2007-08,29,IND,NBA,PG,39,1293,12.8,.458,.305,.216,2.0,10.0,5.9,38.8,2.5,0.6,20.4,21.3,,-0.6,1.3,0.8,.028,,-1.3,-0.7,-2.0,0.0
2009-10,31,MEM,NBA,PG,38,589,7.8,.438,.279,.193,2.2,10.9,6.5,25.4,2.9,0.6,29.3,16.0,,-0.8,0.5,-0.3,-0.027,,-3.9,-0.2,-4.1,-0.3
2011-12,33,UTA,NBA,PG,37,507,10.9,.461,.262,.121,1.3,8.9,5.1,36.3,1.8,1.3,25.9,17.8,,-0.2,0.3,0.1,.006,,-2.6,-2.2,-4.8,-0.4
2012-13,34,UTA,NBA,PG,66,1221,10.6,.467,.543,.111,1.6,9.5,5.5,34.1,2.8,0.9,30.2,13.1,,-0.2,1.0,0.9,.035,,-2.0,-1.0,-3.0,-0.3
2013-14,35,UTA,NBA,PG,8,110,1.9,.225,.750,.000,2.0,9.7,5.8,29.5,1.0,0.0,31.0,12.1,,-0.3,0.0,-0.3,-0.122,,-6.6,-3.1,-9.7,-0.2
