Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2011-12,26,BOS,NBA,C,55,766,,,,,100%,-2.9,-7.7,13,7,13,85,,13,,61,14,1,16
2012-13,27,MIN,NBA,C,76,1209,,,,,100%,-3.5,-1.8,15,18,26,101,,24,0,62,25,3,25
2013-14,28,NOP,NBA,C,55,1007,,,,13%,87%,-8.8,-8.3,9,11,24,85,9,18,2,79,12,3,10
2014-15,29,TOR,NBA,C,17,66,,,,,100%,-19.5,-23.3,3,2,2,5,1,1,0,8,2,0,0
