Player,Sim,1,2,3,4,5,6
Greg Stiemsma,,2.7,1.7,1.5,0.1,,
Festus Ezeli,97.0,2.7,1.7,1.5,,,
Reggie Harding,79.1,3.1,2.6,1.6,0.0,,
Jeff Withey,78.4,2.3,1.8,0.8,,,
Bob Christian,77.2,2.4,1.9,0.9,0.5,0.0,
Charlie Tyra,76.1,2.3,1.5,1.1,0.2,-0.2,
Tom LaGarde,76.1,2.7,2.2,1.7,0.4,0.0,-0.5
Dewayne Dedmon,75.8,2.4,1.7,0.6,,,
Ed Kalafat,75.7,2.6,2.1,0.7,,,
Kyle O'Quinn,75.6,2.5,1.6,1.6,1.4,,
Alexis Ajinca,75.3,3.2,2.1,1.0,0.4,0.0,-0.1
