Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,113,12,1311,7.3,18.4,.397,1.8,5.9,.301,5.5,12.5,.442,4.0,7.1,.562,1.8,5.2,7.0,8.3,3.3,0.1,3.7,4.0,20.4,,99,107
2 seasons,,NJN,NBA,,67,12,939,6.9,18.1,.382,1.8,5.6,.323,5.1,12.5,.409,4.0,6.6,.603,2.1,5.4,7.5,8.6,3.6,0.1,3.7,3.9,19.6,,99,107
1 season,,UTA,NBA,,32,0,217,9.0,19.3,.463,1.7,6.1,.269,7.3,13.2,.554,5.4,10.8,.500,1.4,5.4,6.8,9.2,2.8,0.0,3.3,4.0,25.0,,107,105
1 season,,MIN,NBA,,8,0,65,5.4,16.8,.318,1.5,4.6,.333,3.8,12.2,.313,3.8,7.7,.500,0.8,3.8,4.6,4.6,2.3,0.0,4.6,3.1,16.1,,79,112
1 season,,TOR,NBA,,6,0,90,8.6,20.1,.429,1.7,8.6,.200,6.9,11.5,.600,1.1,3.4,.333,1.1,3.4,4.6,6.3,2.3,0.6,4.6,5.7,20.1,,89,113
