Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2012-13,23,IND,NBA,SG,51,619,,90%,10%,,,+0.9,-4.7,16,8,5,26,,3,1,113,15,2,18
2013-14,24,TOT,NBA,SG,45,392,,63%,36%,,,-3.3,-4.3,5,3,7,0,0,0,0,51,0,2,14
2013-14,24,IND,NBA,SG,38,342,,62%,38%,,,-0.6,-5.9,4,3,7,8,0,2,0,41,10,2,12
2013-14,24,SAC,NBA,SG,7,50,,77%,23%,,,-22.9,-20.0,1,0,0,1,1,0,0,10,2,0,2
2015-16,26,TOT,NBA,SG,7,101,24%,76%,,,,-31.3,-27.8,1,3,0,0,0,0,0,4,0,0,3
2015-16,26,PHO,NBA,SG,2,47,41%,59%,,,,-3.1,+4.2,1,0,0,2,1,0,0,0,2,0,1
2015-16,26,NOP,NBA,SG,5,54,9%,91%,,,,-31.3,-27.8,0,3,0,3,0,0,0,4,1,0,2
