Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,18,DET,NBA,C,34,0,159,5.8,22.3,.262,0.0,0.3,.000,5.8,22.0,.266,4.8,8.2,.583,3.8,11.0,14.8,2.4,2.4,5.2,4.5,11.3,16.5,,69,88
2004-05,19,DET,NBA,C,37,2,254,5.4,16.5,.329,0.0,0.0,,5.4,16.5,.329,3.7,5.2,.708,0.7,8.7,9.3,1.5,0.4,3.7,3.5,6.7,14.5,,75,100
2005-06,20,TOT,NBA,C,55,1,767,8.5,16.6,.509,0.0,0.1,.000,8.5,16.5,.513,2.0,3.6,.560,3.1,7.6,10.7,2.9,1.0,5.5,3.6,6.5,18.9,,98,103
2005-06,20,DET,NBA,C,25,0,140,6.7,13.0,.515,0.0,0.8,.000,6.7,12.2,.548,1.2,3.2,.375,4.0,7.1,11.1,3.6,1.2,5.9,5.9,9.9,14.6,,84,99
2005-06,20,ORL,NBA,C,30,1,627,8.8,17.4,.507,0.0,0.0,,8.8,17.4,.507,2.2,3.6,.595,2.9,7.7,10.7,2.8,1.0,5.4,3.1,5.8,19.9,,101,103
2006-07,21,ORL,NBA,PF,80,16,1913,7.0,15.3,.454,0.0,0.0,.000,7.0,15.3,.455,3.9,6.4,.613,4.0,8.2,12.2,2.5,1.2,3.9,3.5,6.1,17.8,,98,101
2007-08,22,MEM,NBA,C,70,64,1663,6.6,15.1,.438,0.0,0.0,.000,6.6,15.1,.439,2.0,3.7,.554,3.8,9.0,12.8,1.8,1.0,3.5,3.1,5.6,15.3,,91,108
2008-09,23,MEM,NBA,C,61,15,1034,7.1,13.7,.515,0.0,0.0,,7.1,13.7,.515,3.0,5.4,.562,4.3,9.3,13.6,1.8,1.1,2.6,2.5,6.9,17.1,,106,107
2009-10,24,TOT,NBA,C,32,18,685,7.3,14.9,.490,0.0,0.1,.000,7.3,14.8,.493,1.1,2.0,.536,3.4,7.6,11.0,3.4,1.6,2.5,2.6,6.0,15.7,,101,109
2009-10,24,NYK,NBA,C,8,0,71,5.8,12.2,.471,0.0,0.0,,5.8,12.2,.471,0.0,0.0,,3.6,9.4,12.9,2.9,2.9,0.7,1.4,5.0,11.5,,104,107
2009-10,24,MIN,NBA,C,24,18,614,7.5,15.2,.492,0.0,0.1,.000,7.5,15.1,.495,1.2,2.3,.536,3.4,7.4,10.8,3.5,1.5,2.7,2.7,6.1,16.2,,100,109
2010-11,25,MIN,NBA,C,69,69,1686,8.0,17.1,.469,0.0,0.0,,8.0,17.1,.469,1.9,3.4,.557,3.9,6.7,10.6,3.1,1.6,4.1,4.5,6.8,17.9,,91,107
2011-12,26,MIN,NBA,C,29,23,472,6.4,14.2,.454,0.0,0.0,,6.4,14.2,.454,1.7,4.0,.432,3.8,6.8,10.6,1.9,1.0,2.7,3.5,6.4,14.6,,88,106
2012-13,27,BOS,NBA,C,1,0,5,0.0,10.5,.000,0.0,0.0,,0.0,10.5,.000,0.0,0.0,,0.0,10.5,10.5,0.0,0.0,0.0,20.9,10.5,0.0,,0,105
