Player,Sim,1,2,3,4
Sean Williams,,2.5,0.4,0.3,-0.2
Bud Olsen,92.8,2.5,0.4,0.2,-0.3
Earl Clark,85.4,2.3,0.3,0.3,-0.3
Sean May,85.4,2.2,0.4,0.3,-0.3
Gerard King,84.6,2.3,0.5,0.2,
Larry Spriggs,83.8,2.6,0.5,0.1,0.0
J.J. Anderson,77.6,2.3,0.2,0.1,
Kevin Seraphin,75.3,2.3,0.8,0.2,0.1
Walter McCarty,75.0,2.9,0.5,0.0,-0.2
Dennis Hamilton,73.9,2.8,0.7,0.5,0.0
Monty Williams,71.7,2.3,1.2,0.3,-0.1
