Player,Sim,1,2,3,4,5,6
Sean Williams,,2.5,0.4,0.3,-0.2,,
Larry Spriggs,89.0,2.6,0.5,0.3,0.1,0.0,
Sean May,85.4,2.2,0.4,0.3,-0.3,,
Gerard King,84.6,2.3,0.5,0.2,,,
J.J. Anderson,77.6,2.3,0.2,0.1,,,
Dennis Hamilton,73.9,2.8,0.7,0.5,0.0,,
Ryan Kelly,71.6,2.2,0.7,0.1,,,
Walter Herrmann,70.2,2.4,1.0,0.7,,,
Kenny Fields,69.5,2.8,0.7,0.7,0.0,,
Bernard Thompson,67.7,2.1,0.9,0.2,0.1,0.0,
Linton Johnson,67.2,1.9,0.4,0.4,0.0,0.0,0.0
