Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,23,HOU,NBA,SG,1,0,25:50,6,13,.462,3,8,.375,0,0,,1,6,3,0,0,2,2,15
2013-14,24,HOU,NBA,SG,1,1,23:46,3,7,.429,2,6,.333,0,0,,0,1,5,1,0,2,1,8
2014-15,25,HOU,NBA,SG,1,1,26:36,11,16,.688,7,12,.583,0,0,,3,8,8,2,0,4,0,29
2015-16,26,HOU,NBA,SG,1,0,21:05,8,14,.571,7,12,.583,0,0,,0,4,3,0,0,1,0,23
2016-17,27,HOU,,PG,,0,,,,,,,,,,,,,,,,,,
