Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,28,BOS,NBA,SF,81,1745,,3%,86%,11%,,+0.1,+4.6,35,16,25,78,,17,,263,86,15,33
2001-02,29,BOS,NBA,SF,74,1747,,2%,78%,20%,,+4.6,+4.2,41,28,26,82,,17,,272,85,15,47
2002-03,30,BOS,NBA,SF,82,2350,,3%,94%,3%,,+1.8,+5.1,28,41,28,107,,19,,330,114,26,52
2003-04,31,TOT,NBA,SF,71,1886,1%,6%,81%,12%,,+2.7,+6.4,34,29,25,0,,0,,263,0,29,45
2003-04,31,BOS,NBA,SF,21,513,,5%,68%,27%,,+4.5,+6.7,8,9,14,20,,11,,54,48,10,12
2003-04,31,CLE,NBA,SF,50,1373,1%,7%,86%,6%,,+2.0,+7.6,26,20,11,67,,9,,209,82,19,33
2004-05,32,TOT,NBA,SG,55,1322,,53%,35%,12%,,-3.2,-1.8,25,16,19,0,,0,,203,0,12,29
2004-05,32,NJN,NBA,SG,21,739,,72%,13%,15%,,-4.8,-3.7,17,7,10,34,,5,,90,48,7,20
2004-05,32,TOR,NBA,SG,34,583,,29%,63%,8%,,-1.2,+0.4,8,9,9,36,,5,,113,26,5,9
2005-06,33,TOR,NBA,SF,28,352,,2%,85%,12%,,-7.2,-4.1,4,6,5,31,,3,,33,19,1,1
2006-07,34,TOT,NBA,SF,21,121,,7%,52%,26%,16%,+1.8,-0.8,1,2,4,0,,0,,15,0,2,2
2006-07,34,SAS,NBA,SF,16,88,,9%,53%,32%,6%,+3.0,-6.4,1,1,3,4,,1,,13,4,1,2
2006-07,34,CHA,NBA,SF,5,33,,,47%,10%,43%,-1.5,+2.4,0,1,1,4,,1,,2,4,1,0
