Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1995-96,23,BOS,NBA,SF,64,6,1470,8.2,18.5,.441,0.1,0.3,.300,8.1,18.2,.444,6.8,10.1,.671,3.1,4.2,7.4,2.4,1.9,0.4,3.0,5.0,23.2,,103,111
1996-97,24,BOS,NBA,SG,72,67,2435,7.7,16.9,.456,0.0,0.2,.250,7.7,16.7,.458,6.8,9.0,.752,2.6,4.2,6.8,2.7,1.5,0.3,2.9,4.4,22.2,,107,114
1997-98,25,DEN,NBA,SF,4,4,145,8.9,22.5,.393,0.0,0.0,,8.9,22.5,.393,11.4,16.6,.689,3.7,4.1,7.8,4.4,1.5,0.0,3.3,3.3,29.2,,104,115
1998-99,26,DEN,NBA,SF,38,8,780,5.4,14.9,.365,0.4,1.8,.231,5.0,13.1,.383,7.6,9.5,.799,2.3,3.2,5.5,2.5,1.8,0.5,3.3,5.2,18.8,,99,113
1999-00,27,BOS,NBA,SF,68,17,1378,6.1,14.2,.427,0.9,2.7,.347,5.2,11.6,.446,4.9,6.2,.793,2.0,3.7,5.7,3.4,1.6,0.6,2.4,6.1,18.0,,108,108
2000-01,28,BOS,NBA,SF,81,11,1745,4.8,13.3,.362,1.4,4.1,.331,3.4,9.2,.375,4.9,6.9,.714,1.9,4.2,6.2,3.3,1.9,0.4,2.3,5.3,15.9,,100,106
2001-02,29,BOS,NBA,SF,74,30,1747,4.3,11.4,.374,0.7,2.6,.279,3.6,8.9,.401,4.8,6.5,.731,1.7,4.8,6.6,3.2,2.3,0.2,2.8,5.3,14.0,,96,103
2002-03,30,BOS,NBA,SF,82,79,2350,5.7,12.9,.442,0.8,2.5,.336,4.9,10.5,.467,4.5,6.0,.750,3.2,5.4,8.6,3.1,1.9,0.4,2.2,5.3,16.8,,110,103
2003-04,31,TOT,NBA,SF,71,36,1886,6.4,16.6,.386,1.0,3.5,.276,5.5,13.1,.416,6.0,7.9,.760,1.8,6.1,8.0,3.3,1.9,0.3,2.4,5.0,19.8,,102,105
2003-04,31,BOS,NBA,SF,21,0,513,7.7,17.8,.435,1.1,3.2,.344,6.6,14.6,.455,7.8,10.9,.716,2.1,7.4,9.5,2.5,2.2,0.1,3.1,5.2,24.4,,105,103
2003-04,31,CLE,NBA,SF,50,36,1373,5.9,16.2,.366,0.9,3.7,.253,5.0,12.5,.399,5.3,6.7,.787,1.7,5.7,7.4,3.7,1.8,0.3,2.2,4.9,18.0,,101,106
2004-05,32,TOT,NBA,SG,55,39,1322,5.7,13.2,.430,1.1,2.9,.384,4.6,10.3,.444,4.5,6.4,.696,1.8,5.1,6.9,3.7,1.5,0.2,2.4,5.9,17.0,,105,108
2004-05,32,NJN,NBA,SG,21,21,739,6.3,13.5,.470,1.2,2.9,.425,5.1,10.6,.483,5.4,7.9,.685,2.0,4.9,6.9,3.1,1.2,0.1,2.5,5.8,19.3,,110,106
2004-05,32,TOR,NBA,SG,34,18,583,4.9,12.9,.379,1.0,2.9,.333,3.9,9.9,.393,3.4,4.7,.717,1.4,5.4,6.8,4.4,2.0,0.2,2.3,6.0,14.1,,98,109
2005-06,33,TOR,NBA,SF,28,11,352,4.3,11.2,.387,0.7,2.7,.278,3.6,8.5,.421,4.2,5.7,.737,1.5,6.0,7.5,2.2,1.0,0.3,2.2,8.2,13.6,,99,114
2006-07,34,TOT,NBA,SF,21,0,121,8.3,20.6,.404,3.5,8.3,.421,4.8,12.3,.393,3.5,6.1,.571,1.3,6.1,7.5,3.1,1.3,0.0,3.1,5.3,23.7,,97,104
2006-07,34,SAS,NBA,SF,16,0,88,9.1,20.7,.441,4.9,10.3,.471,4.3,10.3,.412,2.4,4.3,.571,0.6,7.9,8.5,3.6,1.2,0.0,3.0,3.6,25.5,,105,101
2006-07,34,CHA,NBA,SF,5,0,33,6.3,20.5,.308,0.0,3.2,.000,6.3,17.4,.364,6.3,11.1,.571,3.2,1.6,4.7,1.6,1.6,0.0,3.2,9.5,19.0,,79,112
