Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,60,1822,350,772,29,83,272,404,,352,112,96,23,132,161,1001,.453,.349,.673,30.4,16.7,5.9,1.9
