Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,TOT,,3,0,50,6,17,.353,2,7,.286,0,0,,2,12,5,2,0,2,0,14
,,,NBA,,3,0,50,6,17,.353,2,7,.286,0,0,,2,12,5,2,0,2,0,14
,,,,,0,0,,,,,,,,,,,,,,,,,,
