Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,21,UTA,NBA,PF,82,1472,.525,4.0,.992,.666,.161,.068,.098,.008,.527,.611,.313,.370,.410,.333,.601,.101,38,1.000,.000,,0,0
2007-08,22,UTA,NBA,PF,82,1702,.504,5.4,.992,.572,.195,.074,.151,.008,.508,.589,.418,.351,.395,.000,.621,.064,26,,.000,,1,0
2008-09,23,UTA,NBA,PF,76,2290,.534,5.0,.995,.619,.135,.101,.139,.005,.537,.636,.366,.368,.385,.000,.648,.119,79,,.000,,1,0
2009-10,24,UTA,NBA,PF,82,2277,.538,7.1,.987,.494,.131,.159,.203,.013,.543,.661,.394,.395,.469,.111,.721,.067,42,.000,.111,.000,0,0
2010-11,25,UTA,NBA,PF,76,2605,.531,9.6,.977,.347,.188,.166,.275,.023,.535,.697,.392,.482,.460,.391,.678,.043,35,1.000,.087,.500,2,0
2011-12,26,UTA,NBA,PF,64,2100,.495,8.9,.964,.334,.257,.156,.217,.036,.505,.726,.457,.239,.412,.226,.558,.075,57,.857,.258,.375,0,0
2012-13,27,UTA,NBA,PF,78,2375,.490,8.9,.955,.353,.253,.147,.202,.045,.498,.683,.380,.357,.424,.333,.608,.054,41,.923,.256,.600,1,0
2013-14,28,ATL,NBA,PF,74,2482,.461,10.4,.798,.345,.239,.104,.110,.202,.487,.620,.428,.385,.296,.358,.641,.040,34,.974,.193,.366,2,1
2014-15,29,ATL,NBA,PF,73,2390,.476,10.3,.768,.375,.216,.086,.090,.232,.513,.639,.428,.275,.417,.356,.590,.057,44,.948,.241,.442,0,0
2015-16,30,ATL,NBA,PF,81,2647,.470,9.9,.782,.363,.205,.131,.084,.218,.512,.630,.385,.464,.378,.319,.644,.046,40,.973,.181,.190,1,0
2016-17,31,ATL,NBA,PF,47,1599,.440,12.2,.746,.257,.213,.185,.092,.254,.479,.615,.396,.456,.339,.326,.587,.013,8,.946,.145,.480,0,0
