Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,24,MIN,NBA,SG,3,0,26,1,6,.167,0,1,.000,1,5,.200,.167,1,1,1.000,1,4,5,2,0,0,1,5,3
2001-02,25,MIN,NBA,PG,3,3,134,23,51,.451,6,15,.400,17,36,.472,.510,14,20,.700,1,14,15,17,3,1,9,14,66
2002-03,26,DET,NBA,PG,14,14,485,71,190,.374,26,84,.310,45,106,.425,.442,84,90,.933,4,43,47,66,9,2,34,38,252
2003-04,27,DET,NBA,PG,23,23,881,110,286,.385,37,107,.346,73,179,.408,.449,121,136,.890,14,56,70,136,31,2,60,57,378
2004-05,28,DET,NBA,PG,25,25,985,145,339,.428,44,126,.349,101,213,.474,.493,133,149,.893,23,85,108,162,25,5,49,71,467
2005-06,29,DET,NBA,PG,18,18,705,93,229,.406,32,94,.340,61,135,.452,.476,105,116,.905,7,54,61,117,22,2,43,43,323
2006-07,30,DET,NBA,PG,16,16,649,84,193,.435,35,90,.389,49,103,.476,.526,94,113,.832,7,46,53,91,19,2,46,39,297
2007-08,31,DET,NBA,PG,15,15,480,69,172,.401,24,64,.375,45,108,.417,.471,79,95,.832,6,38,44,83,12,1,20,32,241
2008-09,32,DEN,NBA,PG,16,16,619,90,197,.457,44,94,.468,46,103,.447,.569,106,117,.906,5,56,61,109,20,4,31,38,330
2009-10,33,DEN,NBA,PG,6,6,207,37,83,.446,11,31,.355,26,52,.500,.512,37,42,.881,1,13,14,38,6,3,18,24,122
2010-11,34,NYK,NBA,PG,1,1,35,3,11,.273,2,6,.333,1,5,.200,.364,2,2,1.000,0,2,2,4,0,0,3,2,10
2012-13,36,LAC,NBA,SG,6,6,115,11,36,.306,6,17,.353,5,19,.263,.389,9,11,.818,2,10,12,6,1,1,8,10,37
