Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,24,MIN,NBA,SG,3,0,8.7,0.3,2.0,.167,0.0,0.3,.000,0.3,1.7,.200,.167,0.3,0.3,1.000,0.3,1.3,1.7,0.7,0.0,0.0,0.3,1.7,1.0
2001-02,25,MIN,NBA,PG,3,3,44.7,7.7,17.0,.451,2.0,5.0,.400,5.7,12.0,.472,.510,4.7,6.7,.700,0.3,4.7,5.0,5.7,1.0,0.3,3.0,4.7,22.0
2002-03,26,DET,NBA,PG,14,14,34.6,5.1,13.6,.374,1.9,6.0,.310,3.2,7.6,.425,.442,6.0,6.4,.933,0.3,3.1,3.4,4.7,0.6,0.1,2.4,2.7,18.0
2003-04,27,DET,NBA,PG,23,23,38.3,4.8,12.4,.385,1.6,4.7,.346,3.2,7.8,.408,.449,5.3,5.9,.890,0.6,2.4,3.0,5.9,1.3,0.1,2.6,2.5,16.4
2004-05,28,DET,NBA,PG,25,25,39.4,5.8,13.6,.428,1.8,5.0,.349,4.0,8.5,.474,.493,5.3,6.0,.893,0.9,3.4,4.3,6.5,1.0,0.2,2.0,2.8,18.7
2005-06,29,DET,NBA,PG,18,18,39.2,5.2,12.7,.406,1.8,5.2,.340,3.4,7.5,.452,.476,5.8,6.4,.905,0.4,3.0,3.4,6.5,1.2,0.1,2.4,2.4,17.9
2006-07,30,DET,NBA,PG,16,16,40.6,5.3,12.1,.435,2.2,5.6,.389,3.1,6.4,.476,.526,5.9,7.1,.832,0.4,2.9,3.3,5.7,1.2,0.1,2.9,2.4,18.6
2007-08,31,DET,NBA,PG,15,15,32.0,4.6,11.5,.401,1.6,4.3,.375,3.0,7.2,.417,.471,5.3,6.3,.832,0.4,2.5,2.9,5.5,0.8,0.1,1.3,2.1,16.1
2008-09,32,DEN,NBA,PG,16,16,38.7,5.6,12.3,.457,2.8,5.9,.468,2.9,6.4,.447,.569,6.6,7.3,.906,0.3,3.5,3.8,6.8,1.3,0.3,1.9,2.4,20.6
2009-10,33,DEN,NBA,PG,6,6,34.5,6.2,13.8,.446,1.8,5.2,.355,4.3,8.7,.500,.512,6.2,7.0,.881,0.2,2.2,2.3,6.3,1.0,0.5,3.0,4.0,20.3
2010-11,34,NYK,NBA,PG,1,1,35.0,3.0,11.0,.273,2.0,6.0,.333,1.0,5.0,.200,.364,2.0,2.0,1.000,0.0,2.0,2.0,4.0,0.0,0.0,3.0,2.0,10.0
2012-13,36,LAC,NBA,SG,6,6,19.2,1.8,6.0,.306,1.0,2.8,.353,0.8,3.2,.263,.389,1.5,1.8,.818,0.3,1.7,2.0,1.0,0.2,0.2,1.3,1.7,6.2
