Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,24,MIN,NBA,SG,77,1790,31%,68%,1%,,,+1.3,-0.6,51,31,29,68,,14,,540,65,13,48
2001-02,25,MIN,NBA,PG,82,2355,98%,2%,,,,+3.4,-0.9,78,30,30,67,,15,,969,85,13,46
2002-03,26,DET,NBA,PG,74,2327,97%,3%,,,,+4.0,-0.5,70,41,23,48,,18,,619,127,25,67
2003-04,27,DET,NBA,PG,78,2758,87%,12%,,,,+7.4,+2.8,96,55,38,59,,24,,934,138,27,76
2004-05,28,DET,NBA,PG,80,2866,92%,8%,,,,+6.6,+7.0,117,37,26,68,,23,,1010,126,27,63
2005-06,29,DET,NBA,PG,81,2925,94%,6%,,,,+10.8,+10.4,102,38,30,55,,24,,1552,160,32,66
2006-07,30,DET,NBA,PG,70,2533,93%,7%,,,,+7.6,+7.9,68,40,32,72,,21,,1100,130,20,35
2007-08,31,DET,NBA,PG,78,2522,97%,3%,,,,+10.9,+6.3,85,45,30,48,,25,,1179,156,33,35
2008-09,32,TOT,NBA,PG,79,2789,73%,27%,,,,+4.9,+5.1,99,51,27,0,,0,,1129,0,34,67
2008-09,32,DET,NBA,PG,2,70,100%,,,,,+13.2,+13.9,4,0,0,1,,0,,35,1,0,2
2008-09,32,DEN,NBA,PG,77,2719,72%,27%,,,,+4.7,+3.3,95,51,27,61,,20,,1094,142,34,65
2009-10,33,DEN,NBA,PG,73,2490,78%,22%,,,,+4.4,+0.6,109,42,26,70,,16,,912,164,25,64
2010-11,34,TOT,NBA,PG,72,2310,82%,18%,,,,+2.7,-0.5,108,39,30,0,,0,,871,0,18,43
2010-11,34,DEN,NBA,PG,51,1646,78%,22%,,,,+4.1,-1.7,80,28,21,49,,16,,608,88,13,28
2010-11,34,NYK,NBA,PG,21,664,94%,6%,,,,-0.7,-2.2,28,11,9,22,,6,,263,43,5,15
2011-12,35,LAC,NBA,SG,20,607,18%,73%,9%,,,+6.8,+4.9,20,11,7,13,,6,,178,27,2,14
2012-13,36,LAC,NBA,SG,22,418,9%,91%,,,,+6.1,-1.0,15,6,5,12,,3,1,108,17,2,6
2013-14,37,DET,NBA,SG,19,309,25%,75%,,,,-8.4,-4.7,12,8,5,10,1,3,0,94,3,0,2
