Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,24,MIN,NBA,SG,3,26,.167,16.3,.833,.000,.167,.333,.333,.167,.200,,.000,.000,.500,.000,.000,.000,0,,1.000,.000,0,0
2001-02,25,MIN,NBA,PG,3,134,.451,14.5,.706,.216,.157,.059,.275,.294,.472,.545,.500,.333,.429,.400,.176,.000,0,.667,.200,.667,0,0
2002-03,26,DET,NBA,PG,14,485,.374,17.4,.558,.189,.016,.142,.211,.442,.425,.500,.000,.259,.500,.310,.156,.000,0,.385,.119,.100,0,0
2003-04,27,DET,NBA,PG,23,881,.385,15.1,.626,.273,.056,.094,.203,.374,.408,.449,.313,.407,.379,.346,.274,.007,2,.595,.196,.333,0,0
2004-05,28,DET,NBA,PG,25,985,.428,15.2,.628,.227,.083,.174,.145,.372,.474,.532,.643,.407,.367,.349,.267,.003,1,.727,.190,.292,0,0
2005-06,29,DET,NBA,PG,18,705,.406,16.9,.590,.179,.035,.166,.210,.410,.452,.561,.125,.447,.417,.340,.230,.000,0,.469,.181,.176,0,0
2006-07,30,DET,NBA,PG,16,649,.435,18.5,.534,.135,.021,.135,.244,.466,.476,.423,.500,.577,.447,.389,.224,.000,0,.600,.144,.308,0,0
2007-08,31,DET,NBA,PG,15,480,.401,15.7,.628,.250,.047,.116,.215,.372,.417,.465,.250,.500,.351,.375,.200,.000,0,.583,.063,.250,0,0
2008-09,32,DEN,NBA,PG,16,619,.457,17.9,.523,.183,.041,.066,.234,.477,.447,.500,.500,.308,.435,.468,.196,.000,0,.477,.096,.556,0,0
2009-10,33,DEN,NBA,PG,6,207,.446,14.8,.627,.265,.072,.108,.181,.373,.500,.636,.667,.333,.333,.355,.192,.000,0,.636,.129,.500,0,0
2010-11,34,NYK,NBA,PG,1,35,.273,20.3,.455,.091,.000,.091,.273,.545,.200,.000,,1.000,.000,.333,.000,.000,0,.500,.167,.000,0,0
2012-13,36,LAC,NBA,SG,6,115,.306,18.4,.528,.139,.083,.111,.194,.472,.263,.400,.000,.500,.143,.353,.600,.000,0,.500,.118,.500,0,0
