Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,21,TOT,NBA,PG,80,70,2216,4.5,12.2,.374,1.7,5.3,.329,2.8,6.9,.408,3.7,4.3,.850,1.0,2.1,3.1,5.1,1.7,0.1,2.8,2.8,14.5
1997-98,21,BOS,NBA,PG,51,44,1296,4.9,12.6,.390,1.8,5.2,.339,3.1,7.4,.426,4.1,5.0,.817,1.1,2.0,3.1,6.0,2.1,0.1,3.3,3.3,15.7
1997-98,21,TOR,NBA,PG,29,26,920,4.0,11.5,.349,1.7,5.3,.316,2.3,6.2,.377,3.1,3.4,.919,0.9,2.2,3.0,3.8,1.2,0.1,2.2,2.1,12.8
1998-99,22,DEN,NBA,SG,45,41,1488,4.6,12.0,.386,2.1,5.7,.362,2.6,6.3,.408,3.8,4.2,.913,0.6,1.7,2.3,4.2,1.4,0.3,2.4,2.8,15.1
1999-00,23,DEN,NBA,SG,13,5,305,4.0,11.9,.337,0.8,4.8,.171,3.2,7.1,.450,4.4,5.2,.841,0.9,3.1,4.0,4.6,1.2,0.2,2.8,3.2,13.2
2000-01,24,MIN,NBA,SG,77,33,1790,5.0,11.8,.422,1.5,3.9,.376,3.5,7.9,.445,2.9,3.4,.842,0.6,2.5,3.2,5.2,1.0,0.2,2.2,3.6,14.3
2001-02,25,MIN,NBA,PG,82,54,2355,5.3,12.6,.423,1.9,4.8,.394,3.4,7.8,.441,3.2,3.6,.885,0.5,2.9,3.5,6.9,1.0,0.3,2.1,2.6,15.7
2002-03,26,DET,NBA,PG,74,74,2327,5.7,13.5,.421,2.3,5.9,.392,3.4,7.6,.443,4.9,5.6,.878,0.6,3.6,4.2,4.4,1.0,0.2,2.1,2.1,18.5
2003-04,27,DET,NBA,PG,78,78,2758,5.1,13.0,.394,1.7,4.4,.388,3.4,8.6,.396,5.3,6.0,.878,0.5,3.1,3.6,5.8,1.1,0.1,2.5,2.3,17.2
2004-05,28,DET,NBA,PG,80,80,2866,5.1,11.5,.442,2.1,4.9,.426,3.0,6.6,.454,4.3,4.8,.898,0.6,2.8,3.4,5.8,1.0,0.1,2.3,2.4,16.5
2005-06,29,DET,NBA,PG,81,81,2925,5.2,12.5,.418,2.3,5.2,.433,2.9,7.2,.407,5.7,6.4,.894,0.5,2.6,3.1,8.6,0.9,0.1,2.1,2.0,18.4
2006-07,30,DET,NBA,PG,70,70,2533,4.9,11.6,.427,1.5,4.5,.345,3.4,7.1,.479,5.5,6.2,.883,0.3,3.0,3.4,7.1,1.2,0.2,2.0,2.3,16.9
2007-08,31,DET,NBA,PG,78,78,2522,5.6,12.5,.448,2.0,4.9,.401,3.7,7.6,.479,5.7,6.2,.918,0.6,2.4,3.0,7.6,1.4,0.2,2.3,1.9,18.9
2008-09,32,TOT,NBA,PG,79,79,2789,5.3,12.6,.418,2.1,5.1,.408,3.2,7.5,.425,5.4,5.9,.913,0.4,2.7,3.1,6.5,1.2,0.2,2.3,2.1,18.1
2008-09,32,DET,NBA,PG,2,2,70,3.6,10.8,.333,1.0,3.6,.286,2.6,7.2,.357,4.6,5.1,.900,0.5,4.6,5.1,7.7,1.5,0.5,2.1,1.5,12.9
2008-09,32,DEN,NBA,PG,77,77,2719,5.3,12.7,.420,2.1,5.2,.410,3.2,7.5,.427,5.4,5.9,.913,0.4,2.6,3.0,6.5,1.2,0.2,2.3,2.1,18.2
2009-10,33,DEN,NBA,PG,73,73,2490,5.8,13.9,.418,2.3,5.9,.386,3.5,8.0,.441,6.7,7.4,.910,0.4,2.9,3.3,5.9,1.2,0.1,2.6,2.2,20.6
2010-11,34,TOT,NBA,PG,72,72,2310,5.3,12.4,.427,2.3,5.7,.402,3.0,6.7,.448,6.0,6.5,.916,0.4,2.6,3.0,6.0,1.1,0.2,2.8,2.3,18.8
2010-11,34,DEN,NBA,PG,51,51,1646,5.1,11.7,.438,2.3,5.2,.441,2.8,6.5,.436,5.8,6.3,.923,0.3,2.5,2.7,5.9,1.1,0.3,2.8,2.1,18.4
2010-11,34,NYK,NBA,PG,21,21,664,5.6,14.0,.403,2.2,6.8,.328,3.4,7.2,.474,6.5,7.2,.902,0.7,2.8,3.5,6.3,1.0,0.1,2.6,2.8,20.0
2011-12,35,LAC,NBA,SG,20,20,607,4.9,13.5,.364,2.8,7.4,.384,2.1,6.1,.340,5.0,5.6,.895,0.2,2.7,3.0,4.7,0.5,0.2,2.3,2.4,17.7
2012-13,36,LAC,NBA,SG,22,22,418,4.6,11.4,.402,2.8,7.8,.367,1.7,3.6,.476,3.9,4.1,.938,0.2,2.6,2.8,4.2,1.0,0.1,2.2,2.2,15.8
2013-14,37,DET,NBA,SG,19,7,309,2.8,9.2,.304,1.6,5.6,.292,1.2,3.6,.323,1.2,1.4,.833,0.5,2.8,3.3,4.9,0.9,0.1,2.9,2.9,8.4
