Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,24,MIN,NBA,SG,3,26,32%,68%,,,,-26.1,-20.8,0,1,0,1,,0,0,4,0,0,0
2001-02,25,MIN,NBA,PG,3,134,100%,,,,,0.0,150.7,6,2,1,1,,1,0,36,8,2,2
2002-03,26,DET,NBA,PG,14,485,100%,,,,,4.8,9.8,17,7,10,12,,9,0,147,29,2,13
2003-04,27,DET,NBA,PG,23,881,97%,2%,1%,,,8.3,3.8,28,22,10,22,,4,0,290,41,5,14
2004-05,28,DET,NBA,PG,25,985,95%,4%,1%,,,5.2,-1.3,29,12,8,30,,6,0,351,52,9,27
2005-06,29,DET,NBA,PG,18,705,81%,19%,,,,6.1,12.9,20,13,10,20,,6,0,270,33,4,10
2006-07,30,DET,NBA,PG,16,649,93%,7%,,,,8.2,29.4,16,15,15,16,,9,0,201,28,2,10
2007-08,31,DET,NBA,PG,15,480,98%,2%,,,,2.4,-1.0,10,9,1,13,,1,0,184,35,5,10
2008-09,32,DEN,NBA,PG,16,619,84%,16%,,,,9.6,0.5,20,7,4,13,,4,0,250,39,8,7
2009-10,33,DEN,NBA,PG,6,207,79%,21%,,,,-6.9,-18.9,6,8,4,11,,4,0,78,10,2,3
2010-11,34,NYK,NBA,PG,1,35,100%,,,,,3.4,15.3,3,0,0,1,0,0,0,9,1,0,0
2012-13,36,LAC,NBA,SG,6,115,,95%,5%,,,-16.4,-16.2,5,2,1,6,0,1,0,13,3,1,3
