Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,23,MIL,NBA,SG,47,0,11.7,1.6,4.4,.369,0.4,1.3,.333,1.2,3.0,.385,.420,0.7,1.0,.673,0.2,0.7,0.9,1.4,0.7,0.1,0.9,1.2,4.4
1993-94,24,MIL,NBA,SG,72,7,17.3,2.2,5.3,.414,0.4,1.6,.278,1.8,3.7,.472,.455,1.3,1.7,.795,0.5,1.5,2.0,2.3,1.4,0.2,1.2,1.5,6.2
1994-95,25,MIL,NBA,SG,52,0,11.6,1.1,2.6,.425,0.3,0.9,.333,0.8,1.7,.477,.485,1.2,1.5,.763,0.3,0.7,0.9,1.6,0.6,0.1,0.8,1.0,3.7
1995-96,26,GSW,NBA,SG,68,0,10.5,1.3,2.7,.492,0.6,1.4,.473,0.7,1.4,.511,.611,0.5,0.5,.838,0.3,0.7,0.9,1.3,0.5,0.2,0.6,0.8,3.8
1996-97,27,ATL,NBA,SG,58,8,16.6,1.7,4.2,.407,0.8,2.1,.387,0.9,2.1,.426,.504,0.6,0.8,.804,0.4,1.3,1.7,2.0,0.9,0.1,1.0,1.0,4.9
1997-98,28,LAL,NBA,SG,49,1,7.6,0.8,2.1,.365,0.4,1.2,.295,0.4,0.9,.465,.452,0.6,0.6,.931,0.2,0.6,0.8,1.0,0.5,0.1,0.4,0.7,2.5
1998-99,29,SAC,NBA,SG,43,0,17.1,1.4,3.2,.428,0.6,1.8,.304,0.8,1.4,.593,.514,1.7,2.0,.845,0.6,1.7,2.2,2.6,1.2,0.1,1.1,1.4,5.0
1999-00,30,SAC,NBA,SG,62,1,20.7,2.6,5.6,.465,1.1,2.5,.429,1.5,3.1,.495,.561,1.7,1.9,.922,0.6,2.0,2.6,2.4,1.2,0.1,1.4,1.7,8.0
2000-01,31,SAC,NBA,SG,62,2,16.3,1.7,4.1,.404,0.7,2.1,.348,0.9,2.0,.463,.494,1.0,1.2,.877,0.3,1.3,1.5,2.1,0.5,0.1,0.9,1.1,5.1
2001-02,32,DET,NBA,SG,82,6,24.2,3.1,6.4,.489,1.5,3.1,.469,1.6,3.2,.508,.604,1.3,1.4,.931,0.5,2.3,2.9,3.3,1.1,0.2,1.4,1.6,9.0
2002-03,33,DET,NBA,SG,80,0,18.4,2.4,5.3,.450,1.1,2.7,.407,1.3,2.6,.495,.553,1.1,1.3,.860,0.4,1.8,2.3,2.6,0.8,0.2,1.0,1.3,6.9
2003-04,34,DEN,NBA,SG,57,9,19.3,2.1,5.2,.404,0.9,2.4,.370,1.2,2.8,.434,.490,1.1,1.2,.845,0.4,1.7,2.2,2.6,1.0,0.1,0.9,1.2,6.2
2004-05,35,TOT,NBA,SG,69,2,21.8,2.3,5.3,.438,1.0,2.4,.430,1.3,2.9,.443,.534,0.9,1.0,.873,0.4,1.9,2.3,2.4,0.9,0.1,1.0,1.4,6.6
2004-05,35,ATL,NBA,SG,16,0,17.2,1.9,4.8,.403,0.7,2.0,.344,1.3,2.8,.444,.474,0.6,0.8,.769,0.3,1.1,1.3,1.8,0.9,0.1,0.9,1.8,5.2
2004-05,35,HOU,NBA,SG,53,2,23.2,2.5,5.5,.447,1.1,2.5,.451,1.3,3.0,.443,.550,1.0,1.1,.897,0.4,2.2,2.6,2.6,0.9,0.1,1.0,1.3,7.0
2005-06,36,HOU,NBA,SG,20,0,17.1,1.3,3.3,.385,0.6,1.6,.375,0.7,1.7,.394,.477,1.2,1.5,.828,0.1,1.5,1.6,1.3,0.7,0.1,1.1,1.3,4.3
