Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1992-93,23,MIL,NBA,SG,47,552,9.6,.453,.306,.238,2.1,7.0,4.5,17.8,3.2,0.4,15.6,20.9,,-0.5,0.4,-0.1,-0.011,,-3.2,-1.8,-4.9,-0.4
1993-94,24,MIL,NBA,SG,72,1242,14.6,.511,.301,.319,3.2,10.8,6.8,21.0,4.2,0.9,16.0,18.1,,0.8,1.3,2.1,.080,,-0.5,0.4,-0.1,0.6
1994-95,25,MIL,NBA,SG,52,602,12.6,.564,.358,.597,2.9,7.0,4.9,21.2,2.6,0.5,19.5,15.5,,0.7,0.4,1.1,.084,,-0.9,-1.6,-2.5,-0.1
1995-96,26,GSW,NBA,SG,68,712,14.9,.638,.503,.200,2.7,7.5,5.1,18.5,2.4,1.1,17.3,14.9,,1.4,0.4,1.8,.122,,1.5,-1.3,0.1,0.4
1996-97,27,ATL,NBA,SG,58,965,13.2,.535,.504,.187,3.3,8.8,6.1,19.7,3.2,0.2,18.1,15.9,,0.9,1.5,2.4,.118,,-0.2,0.4,0.2,0.5
1997-98,28,LAL,NBA,SG,49,374,13.3,.518,.587,.279,2.5,8.6,5.6,19.7,3.3,0.6,15.9,16.4,,0.5,0.4,0.9,.116,,0.4,-0.8,-0.4,0.2
1998-99,29,SAC,NBA,SG,43,736,15.9,.609,.572,.609,3.6,10.1,6.9,21.6,3.6,0.4,21.2,12.9,,1.6,0.8,2.4,.156,,1.4,0.7,2.1,0.8
1999-00,30,SAC,NBA,SG,62,1281,15.9,.623,.445,.335,3.1,9.9,6.5,16.7,2.8,0.4,17.6,15.7,,2.6,1.6,4.2,.157,,1.9,0.7,2.6,1.5
2000-01,31,SAC,NBA,SG,62,1010,12.4,.550,.518,.286,1.8,8.1,5.0,19.0,1.4,0.4,15.6,14.9,,1.5,0.9,2.4,.114,,0.0,-1.4,-1.4,0.2
2001-02,32,DET,NBA,SG,82,1985,17.7,.645,.494,.222,2.5,11.3,6.9,23.2,2.5,0.7,16.2,16.2,,5.0,2.5,7.5,.180,,3.2,0.0,3.2,2.6
2002-03,33,DET,NBA,SG,80,1473,17.9,.593,.505,.236,2.6,12.0,7.2,25.5,2.4,0.7,14.8,17.9,,3.4,2.2,5.6,.183,,2.9,0.1,3.0,1.9
2003-04,34,DEN,NBA,SG,57,1101,14.6,.535,.465,.239,2.5,10.2,6.3,20.6,2.7,0.5,13.9,15.2,,1.7,1.1,2.8,.122,,1.2,-0.5,0.7,0.7
2004-05,35,TOT,NBA,SG,69,1505,13.4,.570,.448,.193,2.0,10.1,6.2,18.1,2.1,0.5,14.4,14.4,,2.1,1.8,3.9,.125,,0.4,0.4,0.8,1.1
2004-05,35,ATL,NBA,SG,16,275,10.6,.502,.416,.169,1.6,7.6,4.4,16.2,2.7,0.6,14.5,15.7,,0.1,0.1,0.2,.038,,-1.5,-1.9,-3.4,-0.1
2004-05,35,HOU,NBA,SG,53,1230,14.0,.588,.457,.199,2.1,10.7,6.5,18.5,2.0,0.4,14.3,14.2,,2.0,1.7,3.7,.144,,0.8,1.0,1.8,1.2
2005-06,36,HOU,NBA,SG,20,342,8.5,.553,.492,.446,0.3,10.1,5.3,12.5,2.1,0.2,22.1,13.9,,0.0,0.4,0.4,.055,,-3.2,0.3,-2.8,-0.1
