Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2010-11,24,TOT,NBA,C,45,524,,,,,100%,-4.3,-8.0,6,15,14,0,,0,,37,0,5,15
2010-11,24,NYK,NBA,C,34,458,,,,,100%,-6.4,-8.5,6,14,12,47,,3,,37,20,3,12
2010-11,24,DEN,NBA,C,11,66,,,,,100%,+9.5,+4.4,0,1,2,6,,0,,0,5,2,3
2011-12,25,DEN,NBA,C,44,687,,,,,100%,-4.3,-9.8,14,12,27,44,,15,,50,27,5,18
2012-13,26,DEN,NBA,C,41,366,,,,,100%,-8.8,-15.4,3,9,13,33,,5,0,22,12,2,7
2013-14,27,DEN,NBA,C,82,1770,,,,,100%,+1.1,+5.9,28,33,61,112,6,33,0,150,103,21,51
2014-15,28,TOT,NBA,C,81,2045,,,,,100%,+12.3,+10.9,22,40,54,0,0,0,0,131,0,13,54
2014-15,28,DEN,NBA,C,35,897,,,,,100%,-2.2,+2.1,8,12,27,64,7,10,0,37,37,9,25
2014-15,28,CLE,NBA,C,46,1148,,,,,100%,+12.3,+10.9,14,28,27,71,0,12,0,94,55,4,29
2015-16,29,CLE,NBA,C,76,1326,,,,,100%,+1.2,-7.9,10,31,29,99,4,13,2,79,51,15,30
2016-17,30,LAL,NBA,C,51,1063,,,,,100%,-9.3,-4.7,8,29,32,70,4,19,1,100,34,6,26
