Season,Team,Lg,Salary
2010-11,Denver Nuggets,NBA,"$3,567,096"
2011-12,Denver Nuggets,NBA,"$3,343,896"
2012-13,Denver Nuggets,NBA,"$3,140,429"
2013-14,Denver Nuggets,NBA,"$4,400,000"
2014-15,Cleveland Cavaliers,NBA,"$4,650,000"
2015-16,Cleveland Cavaliers,NBA,"$4,950,000"
