Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2010-11,24,TOT,NBA,C,45,14,524,6.0,12.7,.474,0.0,0.0,,6.0,12.7,.474,3.5,5.0,.712,4.4,7.2,11.6,1.4,1.4,2.4,3.4,8.1,15.6,,100,108
2010-11,24,NYK,NBA,C,34,14,458,5.7,12.3,.464,0.0,0.0,,5.7,12.3,.464,3.4,4.8,.705,4.5,6.9,11.4,1.6,1.5,2.5,3.5,8.3,14.8,,99,108
2010-11,24,DEN,NBA,C,11,0,66,8.4,16.0,.524,0.0,0.0,,8.4,16.0,.524,4.6,6.1,.750,3.8,9.1,12.9,0.0,0.8,1.5,2.3,6.1,21.3,,110,107
2011-12,25,DEN,NBA,C,44,35,687,7.4,14.1,.526,0.0,0.0,,7.4,14.1,.526,2.9,4.2,.684,3.9,9.3,13.3,1.6,1.1,3.1,3.9,6.4,17.7,,100,103
2012-13,26,DEN,NBA,C,41,1,366,6.1,12.0,.506,0.0,0.3,.000,6.1,11.7,.518,2.8,3.6,.769,6.9,7.9,14.8,1.2,0.8,2.5,3.4,7.9,14.9,,107,105
2013-14,27,DEN,NBA,C,82,30,1770,7.9,15.1,.523,0.1,0.7,.167,7.8,14.4,.539,5.4,7.2,.754,4.7,9.9,14.6,1.7,0.7,2.8,3.4,5.9,21.3,,111,106
2014-15,28,TOT,NBA,C,81,80,2045,7.8,14.1,.555,0.0,0.1,.333,7.8,14.0,.557,3.9,5.4,.718,5.1,9.7,14.8,1.4,0.8,2.4,2.9,5.7,19.6,,113,105
2014-15,28,DEN,NBA,C,35,35,897,6.5,12.9,.504,0.1,0.3,.333,6.4,12.6,.509,3.5,4.8,.733,5.1,10.1,15.1,0.9,0.8,2.3,2.6,6.3,16.6,,108,106
2014-15,28,CLE,NBA,C,46,45,1148,8.9,15.1,.590,0.0,0.0,,8.9,15.1,.590,4.2,5.9,.708,5.1,9.4,14.4,1.8,0.8,2.5,3.1,5.1,22.0,,117,105
2015-16,29,CLE,NBA,C,76,48,1326,7.9,13.9,.565,0.0,0.3,.143,7.8,13.7,.574,2.6,3.7,.716,4.3,8.8,13.1,1.3,0.9,2.2,2.8,6.2,18.4,,112,103
2016-17,30,LAL,NBA,C,52,52,1078,7.5,14.6,.509,0.0,0.0,.000,7.5,14.6,.511,2.8,3.5,.803,4.6,7.1,11.7,1.9,0.7,1.4,3.2,5.8,17.7,,105,114
