Player,Sim,1,2,3,4,5,6
Timofey Mozgov,,5.7,4.5,3.7,1.1,0.7,0.6
Bismack Biyombo,86.6,5.9,4.0,3.2,1.4,0.6,
Dale Schlueter,83.9,6.3,4.4,3.0,1.6,1.1,1.1
Randy Breuer,82.5,5.1,4.5,3.0,2.4,0.9,0.3
Sam Bowie,82.0,5.7,4.7,2.6,2.4,0.5,0.1
Jack Nichols,81.7,6.7,4.3,4.1,1.6,0.3,
Nenad Krstic,81.7,5.4,4.4,4.2,1.9,1.7,-0.1
Rick Robey,81.4,5.5,3.7,3.1,1.9,1.4,0.9
Dennis Awtrey,81.4,5.2,5.0,3.1,1.8,1.4,1.0
Blair Rasmussen,79.8,5.2,4.2,3.3,1.8,1.7,-0.1
Dan Gadzuric,79.4,5.2,3.7,2.5,1.2,0.8,0.1
