Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,23,MIA,NBA,PF,12,161,,,,88%,12%,-5.2,-3.6,2,0,0,8,,0,,12,4,2,4
2002-03,24,MIA,NBA,PF,80,2318,,,,91%,9%,-8.1,-5.8,47,44,37,134,,18,,123,49,13,49
2003-04,25,MIA,NBA,PF,45,616,,,,28%,72%,-4.2,-5.7,3,12,12,48,,8,,39,14,2,14
2004-05,26,TOT,NBA,PF,36,519,,,,70%,30%,-5.9,-6.8,6,8,4,0,,0,,41,0,2,7
2004-05,26,MIA,NBA,PF,14,248,,,,87%,13%,-3.1,-11.1,3,4,4,19,,2,,24,4,0,4
2004-05,26,CHA,NBA,PF,22,271,,,1%,54%,46%,-8.4,-2.1,3,4,0,19,,0,,17,6,2,3
2005-06,27,CHI,NBA,PF,54,701,,,,51%,49%,+3.2,+2.7,9,9,16,54,,9,,44,13,4,16
2006-07,28,CHI,NBA,PF,60,638,,,,27%,73%,+5.2,-0.2,7,5,9,49,,2,,41,16,4,13
2007-08,29,TOT,NBA,PF,73,1096,,,,68%,32%,-1.5,-1.3,12,16,17,0,,0,,105,0,3,11
2007-08,29,NJN,NBA,PF,48,763,,,,67%,33%,-6.8,-1.3,9,12,11,48,,4,,70,7,3,7
2007-08,29,DAL,NBA,PF,25,333,,,,71%,29%,+10.5,+5.8,3,4,6,42,,3,,35,3,0,4
2008-09,30,MIL,NBA,PF,49,579,,,,56%,44%,-1.2,+0.1,7,5,8,63,,4,,85,8,2,12
2009-10,31,DEN,NBA,PF,51,456,,,,50%,50%,-12.9,-19.2,8,7,7,37,,4,,40,6,1,4
2010-11,32,ORL,NBA,PF,18,178,,,,24%,76%,-11.6,-18.5,1,0,2,20,,1,,12,0,0,1
