Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,29,324,8.2,.418,.000,.128,8.3,12.8,10.6,6.8,1.0,4.3,14.6,16.8,,-0.3,0.4,0.1,.015,,-4.9,2.5,-2.4,0.0
2 seasons,,CHI,NBA,,11,150,3.4,.377,.000,.024,7.1,12.3,9.7,9.0,1.0,4.0,23.4,16.9,,-0.4,0.2,-0.2,-0.076,,-7.3,3.9,-3.4,-0.1
1 season,,MIA,NBA,,10,138,16.1,.472,.000,.184,10.0,15.0,12.5,6.1,0.8,5.6,7.0,19.8,,0.2,0.2,0.4,.131,,-1.5,1.2,-0.3,0.1
1 season,,DEN,NBA,,4,11,6.6,.000,.000,.000,21.8,11.4,16.7,0.0,4.5,0.0,0.0,4.0,,0.0,0.0,0.0,.047,,-3.5,2.3,-1.2,0.0
1 season,,DAL,NBA,,3,18,-6.5,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,,0.0,0.0,0.0,-0.108,,-10.1,3.4,-6.7,0.0
1 season,,ORL,NBA,,1,7,-5.7,.266,.000,2.000,0.0,17.2,8.5,0.0,0.0,0.0,0.0,12.8,,0.0,0.0,0.0,-0.047,,-9.7,-3.4,-13.1,0.0
