All-League
2010-11 All-Rookie (2nd)
2012-13 All-Defensive (2nd)
2012-13 All-NBA (3rd)
2013-14 All-Defensive (1st)
2013-14 All-NBA (3rd)
2015-16 All-Defensive (2nd)
2015-16 All-NBA (3rd)
