Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,TOT,,3,2,80,29,52,.558,13,30,.433,5,5,1.000,2,13,10,5,0,4,2,76
,,,NBA,,3,2,80,29,52,.558,13,30,.433,5,5,1.000,2,13,10,5,0,4,2,76
,,,,,0,0,,,,,,,,,,,,,,,,,,
