Season,Team,Lg,Salary
2010-11,Indiana Pacers,NBA,"$2,238,360"
2011-12,Indiana Pacers,NBA,"$2,406,240"
2012-13,Indiana Pacers,NBA,"$2,574,120"
2013-14,Indiana Pacers,NBA,"$3,282,003"
2014-15,Indiana Pacers,NBA,"$15,925,680"
2015-16,Indiana Pacers,NBA,"$17,120,106"
