Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1995-96,25,DET,NBA,PG,2,36,4.5,.338,.500,.250,3.5,3.8,3.7,4.4,1.6,0.0,0.0,12.3,,0.0,0.0,-0.1,-0.076,,-6.5,2.2,-4.3,0.0
1996-97,26,DET,NBA,PG,5,201,15.4,.543,.439,.106,2.4,10.0,5.8,5.6,1.7,0.5,1.4,18.0,,0.3,0.2,0.5,.127,,2.0,1.3,3.3,0.3
1998-99,28,DET,NBA,PG,5,180,5.1,.326,.208,.094,3.6,7.8,5.6,11.2,2.4,0.0,11.3,17.8,,-0.3,0.1,-0.2,-0.064,,-5.2,2.0,-3.2,-0.1
1999-00,29,DET,NBA,PG,3,93,5.6,.361,.281,.188,0.0,9.9,4.8,11.3,2.9,0.9,12.6,20.8,,-0.3,0.2,-0.2,-0.080,,-5.6,1.9,-3.8,0.0
2000-01,30,MIL,NBA,PG,18,289,5.1,.308,.535,.111,0.8,10.4,5.8,18.3,2.6,0.7,11.1,18.8,,-0.7,0.3,-0.4,-0.068,,-5.2,0.4,-4.8,-0.2
2001-02,31,LAL,NBA,PG,18,132,3.8,.400,.644,.000,1.7,4.0,2.9,11.9,0.8,0.0,10.0,17.2,,-0.1,0.1,0.0,-0.016,,-2.7,-2.6,-5.3,-0.1
2003-04,33,DET,NBA,SG,23,273,7.7,.398,.462,.185,2.1,11.7,6.9,13.4,3.7,1.2,15.6,14.5,,-0.2,0.6,0.4,.077,,-1.2,2.0,0.7,0.2
2004-05,34,DET,NBA,SG,25,374,9.2,.391,.319,.195,3.1,9.7,6.3,16.9,3.3,1.6,10.9,17.6,,-0.4,0.8,0.5,.059,,-1.7,1.8,0.2,0.2
2005-06,35,DET,NBA,PG,18,217,11.2,.461,.564,.128,4.4,6.4,5.4,24.3,3.9,0.4,14.5,21.6,,0.0,0.4,0.3,.077,,1.1,0.5,1.6,0.2
2006-07,36,DET,NBA,PG,13,133,2.4,.346,.581,.161,1.8,7.2,4.5,19.4,2.5,0.6,23.1,15.7,,-0.3,0.2,-0.1,-0.040,,-4.6,0.2,-4.5,-0.1
2007-08,37,DET,NBA,PG,11,115,8.5,.500,.524,.000,2.2,8.9,5.5,19.1,3.9,0.0,19.2,11.1,,0.0,0.2,0.2,.086,,-1.0,2.0,1.1,0.1
2008-09,38,CHI,NBA,PG,6,24,20.1,.630,1.000,1.333,0.0,23.0,12.2,30.5,4.3,0.0,0.0,9.0,,0.1,0.0,0.1,.261,,3.5,3.2,6.8,0.0
