Steal Pct
2005-06 NBA 3.4 (3rd)
2006-07 NBA 2.7 (9th)
2007-08 NBA 3.9 (1st)
2008-09 NBA 3.9 (1st)
2009-10 NBA 2.9 (2nd)
2010-11 NBA 3.5 (1st)
2011-12 NBA 3.8 (1st)
2012-13 NBA 3.8 (2nd)
2013-14 NBA 3.5 (2nd)
2014-15 NBA 2.8 (9th)
2015-16 NBA 3.1 (3rd)
2016-17 NBA 3.6 (1st)
Active 3.4 (1st)
Career NBA 3.4 (8th)
Career 3.4 (9th)
