Assist Pct
2005-06 NBA 38.2 (6th)
2006-07 NBA 41.3 (5th)
2007-08 NBA 52.2 (1st)
2008-09 NBA 54.5 (1st)
2009-10 NBA 45.4 (2nd)
2010-11 NBA 45.8 (4th)
2011-12 NBA 43.8 (5th)
2012-13 NBA 46.5 (1st)
2013-14 NBA 48.9 (1st)
2014-15 NBA 47.4 (1st)
2015-16 NBA 52.7 (1st)
2016-17 NBA 50.0 (3rd)
Active 47.3 (1st)
Career NBA 47.3 (2nd)
Career 47.3 (2nd)
