Season,Team,Lg,Salary
2014-15,Golden State Warriors,NBA,"$35,000"
2014-15,Minnesota Timberwolves,NBA,"$29,843"
2015-16,Brooklyn Nets,NBA,"$320,594"
2015-16,Denver Nuggets,NBA,"$99,418"
