Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,140,4315,707,1687,313,901,418,536,175,602,279,166,23,236,182,2145,.419,.347,.780,30.8,15.3,4.3,2.0
