Free Throws
2009-10 NBA 756 (1st)
2010-11 NBA 594 (1st)
2011-12 NBA 431 (1st)
2012-13 NBA 679 (1st)
2013-14 NBA 703 (1st)
2015-16 NBA 447 (7th)
Active 4880 (6th)
Career NBA 4880 (36th)
Career 4880 (41st)
