Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,91,3816,.455,14.5,.710,.187,.148,.205,.170,.290,.507,.681,.439,.430,.468,.329,.462,.061,105,.739,.075,.429,5,0
6 seasons,,OKC,NBA,,91,3816,.455,14.5,.710,.187,.148,.205,.170,.290,.507,.681,.439,.430,.468,.329,.462,.061,105,.739,.075,.429,5,0
