Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,21,OKC,NBA,SF,1,0,20:17,7,14,.500,1,3,.333,0,0,,1,5,0,0,0,2,0,15
2010-11,22,OKC,NBA,SF,1,1,30:00,11,23,.478,4,11,.364,8,8,1.000,0,3,2,2,2,0,3,34
2011-12,23,OKC,NBA,SF,1,1,37:23,14,25,.560,3,8,.375,5,7,.714,3,7,3,3,0,2,0,36
2012-13,24,OKC,NBA,SF,1,1,31:22,13,24,.542,3,8,.375,1,1,1.000,0,6,1,2,0,0,3,30
2013-14,25,OKC,NBA,SF,1,1,34:43,14,27,.519,6,17,.353,4,4,1.000,3,10,6,1,0,1,0,38
2014-15,26,OKC,NBA,SF,1,0,9:55,1,6,.167,1,6,.167,0,0,,0,3,1,1,0,2,0,3
2015-16,27,OKC,NBA,SF,1,1,22:55,11,18,.611,1,8,.125,0,0,,2,5,7,2,0,0,0,23
2016-17,28,GSW,,SF,,0,,,,,,,,,,,,,,,,,,
