Usage Pct
2009-10 NBA 32.0 (5th)
2010-11 NBA 30.6 (8th)
2011-12 NBA 31.3 (5th)
2012-13 NBA 29.8 (6th)
2013-14 NBA 33.0 (1st)
2015-16 NBA 30.6 (9th)
Active 30.3 (5th)
Career NBA 30.3 (9th)
Career 30.3 (8th)
