Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,691,25923,,12%,69%,19%,,+4.6,+4.0,810,945,441,679,12,249,14,5969,2096,461,527
9 seasons,,"SEA,OKC",NBA,,641,24208,,13%,71%,16%,,+3.8,+3.7,792,869,422,621,11,239,11,5371,1958,423,501
1 season,,GSW,NBA,,50,1715,,,44%,56%,,+15.5,+8.3,18,76,19,58,1,10,3,598,138,38,26
