Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,19,SEA,NBA,SG,80,80,2768,7.6,17.8,.430,0.8,2.7,.288,6.9,15.1,.455,5.1,5.8,.873,0.9,3.6,4.5,2.5,1.0,1.0,3.0,1.6,21.1
2008-09,20,OKC,NBA,SF,74,74,2885,8.2,17.3,.476,1.2,2.9,.422,7.0,14.5,.486,5.6,6.5,.863,1.0,5.1,6.0,2.6,1.2,0.7,2.8,1.7,23.3
2009-10,21,OKC,NBA,SF,82,82,3239,8.8,18.5,.476,1.4,3.9,.365,7.4,14.6,.506,8.4,9.3,.900,1.2,5.8,6.9,2.6,1.2,0.9,3.0,1.9,27.5
2010-11,22,OKC,NBA,SF,78,78,3038,8.4,18.2,.462,1.7,4.9,.350,6.7,13.3,.504,7.0,8.0,.880,0.7,5.6,6.3,2.5,1.0,0.9,2.6,1.9,25.6
2011-12,23,OKC,NBA,SF,66,66,2546,9.1,18.3,.496,1.9,4.9,.387,7.2,13.5,.535,6.1,7.1,.860,0.6,6.9,7.5,3.3,1.2,1.1,3.5,1.9,26.2
2012-13,24,OKC,NBA,SF,81,81,3119,8.4,16.5,.510,1.6,3.9,.416,6.8,12.7,.539,7.8,8.7,.905,0.5,6.9,7.4,4.3,1.3,1.2,3.2,1.7,26.3
2013-14,25,OKC,NBA,SF,81,81,3122,9.8,19.5,.503,2.2,5.7,.391,7.6,13.8,.549,8.1,9.3,.873,0.7,6.2,6.9,5.1,1.2,0.7,3.3,2.0,29.9
2014-15,26,OKC,NBA,SF,27,27,913,9.4,18.4,.510,2.5,6.3,.403,6.9,12.1,.565,5.8,6.7,.854,0.6,6.4,7.0,4.3,0.9,1.0,2.9,1.6,27.0
2015-16,27,OKC,NBA,SF,72,72,2578,9.7,19.3,.505,2.6,6.7,.387,7.1,12.6,.569,6.2,7.0,.898,0.6,7.6,8.2,5.0,1.0,1.2,3.5,1.9,28.3
2016-17,28,GSW,NBA,SF,50,50,1715,9.7,18.0,.541,2.0,5.4,.377,7.7,12.6,.611,5.9,6.7,.875,0.7,8.1,8.8,5.1,1.2,1.7,2.4,2.0,27.4
