Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2006-07,19,ULALA,23,,111,244,11,28,52,98,,168,21,30,12,,,285,.455,.393,.531,,12.4,7.3,0.9
2007-08,20,ULALA,30,,94,256,20,65,74,127,,161,41,44,8,82,,282,.367,.308,.583,,9.4,5.4,1.4
2009-10,22,UAB,34,1124,182,418,19,79,164,236,92,324,60,56,11,118,111,547,.435,.241,.695,33.1,16.1,9.5,1.8
