Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,68,40,1763,5.7,11.5,.492,2.4,5.1,.466,3.3,6.4,.514,2.3,3.1,.743,1.1,4.0,5.1,3.0,1.3,0.2,1.2,5.6,16.0,,123,112
3 seasons,,PHO,NBA,,33,33,1326,5.5,11.3,.484,2.8,5.9,.483,2.6,5.4,.486,2.3,2.8,.831,0.8,3.5,4.2,2.6,0.9,0.3,1.2,5.0,16.0,,124,113
2 seasons,,PHI,NBA,,18,0,132,5.4,12.5,.433,0.8,4.2,.200,4.6,8.4,.550,3.3,5.9,.571,2.1,3.8,5.9,2.9,6.3,0.0,2.1,8.4,15.0,,102,100
1 season,,DAL,NBA,,17,7,305,6.8,12.3,.548,1.0,2.2,.462,5.7,10.1,.567,1.9,3.4,.550,2.2,6.4,8.6,4.6,0.8,0.0,1.0,6.9,16.4,,127,113
