Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,24,PHI,NBA,SG,5,30,,100%,,,,+13.1,+8.4,1,1,0,0,,0,,0,0,2,2
2001-02,25,PHI,NBA,SG,74,890,1%,60%,38%,1%,,-4.8,-8.8,20,13,15,37,,7,,156,18,1,16
2002-03,26,DAL,NBA,SG,75,1173,1%,86%,12%,1%,,+4.0,-6.1,24,5,14,47,,7,,134,8,4,16
2003-04,27,UTA,NBA,SG,82,2020,,88%,12%,,,-2.3,-1.5,41,25,45,82,,38,,234,85,11,60
2004-05,28,UTA,NBA,SG,63,1790,,97%,3%,,,-6.3,-2.2,42,15,22,91,,16,,189,43,7,25
2005-06,29,PHO,NBA,SG,79,2959,1%,63%,36%,,,+6.9,+3.6,39,22,28,107,,17,,490,46,9,33
2006-07,30,PHO,NBA,SG,78,2917,,68%,32%,,,+8.9,+4.3,37,19,27,108,,14,,475,62,15,26
2007-08,31,PHO,NBA,SG,75,2646,,68%,32%,,,+7.2,+4.5,31,15,19,99,,7,,374,24,3,21
2008-09,32,TOT,NBA,SG,67,2315,,94%,6%,,,+1.6,+1.6,49,11,26,0,,0,,316,0,1,20
2008-09,32,PHO,NBA,SG,22,712,,94%,6%,,,+2.1,-0.0,10,2,6,19,,2,,68,5,0,9
2008-09,32,CHA,NBA,SG,45,1603,,94%,6%,,,+1.3,+4.6,39,9,20,57,,8,,248,14,1,11
2009-10,33,TOT,NBA,SG,6,180,,89%,11%,,,+8.8,+10.2,2,0,3,0,,0,,27,0,1,1
2009-10,33,CHA,NBA,SG,5,157,,92%,8%,,,+14.8,+13.8,2,0,3,6,,3,,21,2,1,1
2009-10,33,GSW,NBA,SG,1,23,,69%,31%,,,-28.2,-24.6,0,0,0,1,,0,,6,0,0,0
2010-11,34,UTA,NBA,SG,68,2097,,97%,3%,,,-5.4,-7.3,30,10,23,66,,20,,260,26,1,19
2011-12,35,UTA,NBA,SG,34,796,,99%,,,,-1.1,-2.2,13,5,3,32,,2,,86,6,2,4
