Player,Sim,1,2,3,4
Malcolm Lee,,0.4,0.1,0.0,
Michael Phelps,76.2,0.3,0.1,-0.1,
Russ Lee,73.9,0.3,0.2,0.0,
Bob Duffy,73.4,0.3,0.1,0.1,
Julyan Stone,72.6,0.4,0.2,0.1,
Brad Holland,71.1,0.3,0.1,-0.1,
Derrick Dial,67.8,0.4,0.1,0.1,0.1
Gerald Madkins,66.9,0.3,0.1,0.0,
Lance Blanks,62.1,0.4,0.2,0.1,
Corey Beck,56.4,0.4,0.2,-0.1,
Clay Johnson,55.4,0.6,0.1,0.0,
