Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,36,534,20%,78%,2%,,,-1.2,+1.0,12,5,10,28,0,3,1,114,19,1,10
2 seasons,,MIN,NBA,,35,532,19%,78%,2%,,,-1.4,+0.8,12,5,10,28,0,3,1,114,19,1,10
1 season,,PHI,NBA,,1,2,100%,,,,,+40.0,+49.4,0,0,0,0,0,0,0,0,0,0,0
