Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2011-12,21,MIN,NBA,SG,19,0,243,4.9,12.5,.390,0.4,2.1,.200,4.4,10.4,.429,3.0,3.6,.824,1.9,3.6,5.5,6.6,1.7,0.8,3.6,4.7,13.1,,95,108
2012-13,22,MIN,NBA,SG,16,12,289,5.2,13.6,.382,1.4,4.3,.333,3.8,9.3,.404,2.1,3.6,.600,2.7,4.3,7.0,3.6,2.1,1.1,1.8,5.4,14.0,,100,106
2014-15,24,PHI,NBA,SG,1,0,2,0.0,25.1,.000,0.0,0.0,,0.0,25.1,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,115
