Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1990-91,22,SEA,NBA,PG,5,5,135,4.1,10.0,.407,0.0,0.4,.000,4.1,9.7,.423,0.7,0.7,1.000,1.9,3.0,4.8,11.9,3.0,0.4,3.3,6.0,8.9,,101,111
1991-92,23,SEA,NBA,PG,8,8,221,6.3,13.5,.466,0.0,0.5,.000,6.3,13.1,.482,1.6,2.8,.583,1.4,3.5,4.9,8.9,1.9,0.5,2.3,6.1,14.2,,111,118
1992-93,24,SEA,NBA,PG,19,19,605,9.2,20.8,.443,0.1,0.5,.167,9.1,20.3,.450,2.2,3.3,.676,1.9,3.6,5.6,6.2,3.0,0.3,3.0,5.7,20.7,,101,110
1993-94,25,SEA,NBA,PG,5,5,181,10.2,20.7,.493,0.9,2.7,.333,9.3,18.0,.517,2.4,5.7,.421,1.8,3.3,5.1,8.4,2.4,0.6,2.4,4.5,23.7,,109,104
1994-95,26,SEA,NBA,PG,4,4,172,10.2,21.4,.478,0.6,3.2,.200,9.6,18.2,.526,1.6,3.8,.417,1.9,1.3,3.2,6.7,1.6,0.0,2.6,4.2,22.7,,107,113
1995-96,27,SEA,NBA,PG,21,21,911,9.7,19.9,.485,2.4,6.0,.410,7.2,14.0,.517,4.1,6.5,.633,1.1,5.3,6.5,8.5,2.2,0.4,3.7,4.1,25.9,,113,105
1996-97,28,SEA,NBA,PG,12,12,546,10.1,24.6,.412,2.4,7.2,.333,7.7,17.3,.444,4.8,5.9,.820,1.9,4.3,6.3,10.0,2.5,0.4,3.4,2.5,27.5,,112,110
1997-98,29,SEA,NBA,PG,10,10,428,11.4,24.0,.475,2.5,6.6,.380,8.9,17.5,.511,6.2,6.6,.940,1.2,3.3,4.5,9.2,2.4,0.1,3.4,4.1,31.5,,122,117
1999-00,31,SEA,NBA,PG,5,5,221,12.2,27.5,.442,2.2,5.6,.391,10.0,21.9,.456,4.9,6.3,.769,1.9,7.3,9.3,9.0,2.2,0.2,4.4,3.9,31.4,,107,105
2001-02,33,SEA,NBA,PG,5,5,207,12.3,29.0,.425,1.1,4.1,.267,11.2,24.9,.451,4.7,7.9,.586,2.7,9.0,11.8,7.9,0.8,0.5,3.6,3.3,30.4,,100,113
2002-03,34,MIL,NBA,PG,6,6,251,10.1,23.6,.429,0.2,3.2,.067,9.9,20.4,.485,2.9,4.2,.700,0.8,2.9,3.8,10.9,1.7,0.2,2.7,3.8,23.4,,102,113
2003-04,35,LAL,NBA,PG,22,22,772,4.9,13.4,.366,1.0,4.0,.250,3.9,9.3,.415,1.5,2.0,.750,1.4,3.8,5.2,8.3,1.7,0.3,2.0,4.3,12.3,,99,103
2004-05,36,BOS,NBA,PG,7,7,239,7.7,17.3,.446,0.2,3.3,.071,7.5,14.0,.533,1.2,1.4,.833,1.9,4.9,6.8,7.5,1.4,0.2,2.6,2.3,16.8,,102,106
2005-06,37,MIA,NBA,PG,23,0,560,4.7,11.0,.422,1.6,5.5,.293,3.0,5.5,.552,1.7,2.4,.720,0.6,3.2,3.8,3.4,2.2,0.3,1.7,5.2,12.6,,105,104
2006-07,38,MIA,NBA,PG,2,0,32,0.0,4.9,.000,0.0,1.6,.000,0.0,3.3,.000,0.0,0.0,,0.0,6.5,6.5,4.9,0.0,0.0,6.5,4.9,0.0,,21,113
