Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,1335,1233,47117,6.7,14.3,.466,0.9,2.7,.317,5.8,11.6,.501,2.5,3.4,.729,1.1,3.0,4.0,6.9,1.9,0.2,2.3,2.5,16.7
13 seasons,,SEA,NBA,,999,993,36858,7.1,15.2,.469,0.9,2.8,.321,6.2,12.4,.502,2.6,3.6,.726,1.2,3.0,4.1,7.2,2.1,0.2,2.4,2.5,17.8
2 seasons,,MIA,NBA,,149,53,3808,3.5,8.6,.410,0.9,3.3,.278,2.6,5.3,.493,1.3,1.7,.754,0.5,3.0,3.5,4.3,1.1,0.1,1.6,2.7,9.3
1 season,,LAL,NBA,,82,82,2825,6.1,13.0,.471,0.7,2.1,.333,5.4,10.9,.497,2.3,3.2,.714,0.9,3.4,4.4,5.7,1.2,0.2,1.9,2.2,15.3
1 season,,BOS,NBA,,77,77,2541,4.8,10.3,.468,0.6,1.8,.326,4.2,8.4,.498,2.2,2.8,.761,0.7,2.7,3.3,6.6,1.2,0.2,2.1,1.7,12.4
1 season,,MIL,NBA,,28,28,1085,7.3,15.7,.466,0.7,2.3,.294,6.7,13.5,.495,2.9,3.9,.746,0.8,2.1,2.9,6.8,1.3,0.3,1.9,2.1,18.2
