Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,65,2061,84%,16%,,,,-0.8,-3.1,39,23,25,51,0,15,0,608,42,12,46
2 seasons,,MIA,NBA,,25,592,77%,23%,,,,+3.4,-0.1,11,2,9,21,0,8,0,88,5,2,6
1 season,,LAL,NBA,,22,772,100%,,,,,-0.0,-4.7,12,7,9,16,0,3,0,256,11,1,13
1 season,,BOS,NBA,,7,239,93%,7%,,,,+4.4,+19.0,4,5,2,3,0,0,0,76,5,4,7
1 season,,MIL,NBA,,6,251,30%,70%,,,,-5.2,-3.0,7,3,3,7,0,3,0,121,9,4,9
1 season,,SEA,NBA,,5,207,100%,,,,,-16.1,-31.0,5,6,2,4,0,1,0,67,12,1,11
